i_cocoa_pct,i_sugar_pct,i_milk_pct,i_temp_celsius,i_mixing_speed_rpm,i_cost_per_kg,i_emulsifier_pct,o_sweetness_score,o_smoothness_score,o_production_cost_per_batch,o_customer_pref_score
52.472407130841745,43.82493429238586,3.702658576772393,29.570234102415437,603.6217965253388,6.575967026268742,0.6510897283884188,0.7298177867743779,0.40946662672735823,6.649616026463285,15.490474511296668
87.04285838459498,2.1191226678378587,10.838018947567162,29.481872794432,678.0088383148234,8.44345863439989,0.7628099231250299,0.0,0.39540055806209384,8.103211610517867,6.404517345775349
73.9196365086843,8.621446773787529,17.458916717528165,33.43752748312622,350.2807392754994,8.081287438321272,1.2963663504830525,0.0,0.34482342549421585,8.388759757836961,8.061283357289417
65.91950905182219,19.435993219986585,14.644497728191226,29.497277199097038,574.9244597641994,3.2311992375501895,0.576006140483849,0.5716642273627561,0.320952113668021,3.486040776171354,8.938101475464443
39.36111842654619,44.507658616224816,16.131222957228992,29.631698356771786,543.0475898862492,3.1939957579317912,1.3175095587370398,1.5266563551499037,0.424876055940103,3.599848543738424,30.959394674489108
39.35967122017216,47.464661445613494,13.175667334214346,32.55638957450778,699.6982260729626,4.145394941959307,0.2233882033673681,1.998313716017735,0.49391706879053626,4.31135416581325,29.152187303109237
33.48501673009197,52.66945197955098,13.845531290357052,30.69843905470324,743.6522362887563,4.888597810728298,1.187517812092083,1.6966273053731036,0.4731394934891924,6.3563009139225315,24.860590733539716
81.97056874649611,1.0455182221975008,16.983913031306386,32.66026334173109,207.29406288643207,5.267644651267861,1.286566686276631,0.0,0.29045565625694514,4.753682768762491,7.4525234091398085
66.06690070459253,28.939739118223756,4.9933601771837175,28.39219694538631,604.4119514352756,7.437577734666762,0.3545447139722743,0.53488533735491,0.32242225811938935,6.582276057448505,14.408411924585689
72.48435466776273,17.727146059374462,9.788499272862808,30.925427162040307,231.10147947183742,2.4534434573266832,0.7024851453210805,0.0,0.15467889717239175,2.2568983569759524,4.52818474346609
31.23506965774815,64.34074150585981,4.424188836392048,28.201681601099697,529.3151990464136,2.277381633808531,0.33169968452911786,2.7258708629082595,0.2628820583587584,1.4933875010283977,21.504219489655334
88.19459112971967,-7.947951289652607,19.75336015993294,28.375919220732126,372.5796374262069,5.135284503551272,1.089245780591905,0.0,0.18944908831983168,4.389053368548276,0.37527822306104053
79.94655844802531,1.1722547582424205,18.881186793732265,33.438624720066464,384.0659597132847,7.577309537103844,0.8494868752863194,0.0,0.2573016465996336,7.07665221000486,7.052305915166677
42.74034664069657,56.47111713193331,0.7885362273701162,28.83547222670557,411.7751020714139,3.5474827436518606,0.9894526853916493,1.849857882082831,0.29987958450359614,3.0863882909360467,17.27160834782175
40.909498032426036,44.978998517260194,14.11150345031377,31.194524093651303,572.7754694297661,7.132035850050014,0.37508175373869557,1.9234276605789442,0.32859265489523953,6.654726799074983,23.690587933268603
41.00427059120603,40.49076306048065,18.504966348313317,30.46657361560424,400.42997940126156,4.078625103522396,0.39644420687338733,1.2165385820586065,0.25930490308111526,4.337734578745102,15.166077853134041
48.254534577572265,48.13395851988106,3.6115069025466724,30.084059957553055,639.6194303541682,9.08868887050813,0.15809625571386893,1.115821960719842,0.3364057910491146,8.835594339965462,16.807002362383955
61.48538589793427,27.15570949101314,11.358904611052587,33.399000074123634,442.7164313443218,9.165519554132931,0.5508945492740216,0.517751541470203,0.2956076696488459,9.07576226669669,14.050946022996262
55.916701118526944,25.773532929712218,18.309765951760838,28.130940380652937,241.01192018597516,4.378297634250612,0.8836425258671449,1.2716023760188508,0.16922630519454399,4.8254140215010795,10.780023540619979
47.47374841188251,51.84733201640151,0.6789195717159799,31.982738117053536,670.2559054904643,3.839950031705924,1.3011088795962604,1.5351188076081184,0.4432385377951861,3.4567887693152106,24.627597186142776
66.71117368334276,19.340420971720437,13.948405344936798,33.7803666052813,371.4549947556236,5.29043177652985,1.033698426442153,0.0,0.43425329002772317,5.158158827177489,16.887591256094574
38.36963163912251,55.683388213426475,5.946980147451015,31.361009100771053,459.66012775955755,3.9242526814411898,0.7095548527596519,1.991743560060217,0.2602072139281668,4.107132674487648,16.138856768783775
47.528678912113094,33.9833971803563,18.487923907530607,33.62093477219855,611.2663299331409,7.379070746333629,1.434368160151793,1.0358556625793098,0.5116994128772918,6.408286846023517,22.605266393514466
51.9817105976215,28.597124499071143,19.421164903307357,28.313547275716143,399.4736942892272,8.608517476386284,1.1069432808061646,1.1203426879547589,0.2245885413371905,7.416064721910993,11.253868492259363
57.364199053022155,23.750471164709168,18.885329782268677,30.51275991444497,233.95139368802938,7.384737047289736,1.40223128400757,0.0,0.29597508220171087,7.557795711688597,4.482783017442717
77.11055768358082,13.405157983269902,9.484284333149276,29.560946745772306,424.35262820768816,8.594803577994796,0.8386231625810319,0.05304506381972052,0.2706859967133182,8.840810718278245,13.625170194513844
41.98042692950158,40.77872005071215,17.240853019786265,32.38492578988438,766.6691496165821,5.175937297659793,0.46246598471039546,1.3838419054744338,0.4513463530959577,6.208047365085998,17.647159638190274
60.8540663048167,22.254945724481896,16.890987970701406,33.88778254298348,585.0406383791349,3.250535765670887,0.1739573609106108,0.7633473419678738,0.4303317833928759,3.329583203604292,15.470904732690784
65.54487413172255,28.073116403412335,6.382009464865114,29.539180374665488,602.8874892003241,7.903607579180737,1.1165187920773907,0.0,0.4053507608850884,8.313477437809786,14.246068057535288
32.78702476319987,50.634665753786585,16.57830948301355,31.925047608844448,579.3692921825839,4.883796041132431,0.26982419720774775,2.707762142188848,0.3810002402857541,4.786059719339444,28.52558921509431
66.45269111408629,32.80715619160385,0.740152694309856,29.188585796558442,319.3952833756621,7.37016660183306,0.523885179580754,0.6694808720350113,0.14679157875120205,7.518780212625603,2.381782951468004
40.23144742123749,47.843155009121446,11.925397569641063,31.39198152742966,451.00031846136807,4.165151535854125,0.8454592710374563,2.137391765123503,0.2676448696866475,4.998779956728892,20.715230680024046
33.90309557911677,61.49672767512916,4.600176745754062,30.783594920130017,650.563879017991,2.6498370784533813,0.8901832228916466,2.0375655136468485,0.4353325583027672,1.5878406693905636,31.210760900641574
